 143       124100.jpg       124101.jpg   1      27.2941     4.5375 
 144       124100.jpg       124201.jpg   1      44.8436     4.5058 
 145       124200.jpg       124201.jpg   1      54.6818     4.7329 
 146       124200.jpg       124202.jpg   1      43.1280     4.7974 
 147       124201.jpg       124202.jpg   1      11.4468     4.8760 
 148       124400.jpg       124402.jpg   1      67.0990     4.6172 
 149       125100.jpg       125101.jpg   1      14.3193     4.4403 
 150       125202.jpg       125203.jpg   1      29.2532     4.7801 
 151       125500.jpg       125501.jpg   1      38.9814     4.8548 
 152       125700.jpg       125701.jpg   1       5.4264     4.3871 
 153       125700.jpg       125702.jpg   1       6.6897     4.3836 
 154       125700.jpg       125703.jpg   1      10.1437     4.3498 
 155       125700.jpg       125800.jpg   1     197.2977     4.6894 
 156       125700.jpg       125801.jpg   1     196.6059     4.6484 
 157       125700.jpg       125802.jpg   1     199.1203     4.7230 
 158       125701.jpg       125702.jpg   1       1.5725     4.2585 
 159       125701.jpg       125703.jpg   1      11.1796     4.4262 
 160       125701.jpg       125800.jpg   1     196.6135     4.7160 
 161       125701.jpg       125801.jpg   1     196.1499     4.7383 
 162       125701.jpg       125802.jpg   1     198.5631     4.7387 
 163       125702.jpg       125703.jpg   1       6.2606     4.3025 
 164       125702.jpg       125800.jpg   1     169.1320     4.6036 
 165       125702.jpg       125801.jpg   1     168.5644     4.6319 
 166       125702.jpg       125802.jpg   1     170.6413     4.6293 
 167       125703.jpg       125800.jpg   1     146.1478     4.5808 
 168       125703.jpg       125801.jpg   1     146.0110     4.5252 
 169       125703.jpg       125802.jpg   1     147.9364     4.5915 
 170       125800.jpg       125801.jpg   1       0.6448     3.5836 
 171       125800.jpg       125802.jpg   1       0.5092     3.6072 
 172       125801.jpg       125802.jpg   1       0.5839     3.5992 
 173       126001.jpg       126002.jpg   1      35.4994     4.5520 
 174       126200.jpg       126201.jpg   1      11.4503     5.0449 
 175       126400.jpg       126500.jpg   1     126.3732     5.0971 
 176       126400.jpg       126501.jpg   1      27.9925     5.0618 
 177       126401.jpg       126402.jpg   1       8.9216     5.2520 
 178       126401.jpg       126502.jpg   1      95.0093     5.2310 
 179       126402.jpg       126502.jpg   1     122.5360     5.2823 
 180       126500.jpg       126501.jpg   1     124.4756     5.1658 
 181       127100.jpg       127101.jpg   1      20.4287     4.3212 
 182       127200.jpg       127201.jpg   1      42.2270     5.0043 
 183       127400.jpg       127401.jpg   1       0.9588     3.2582 
 184       127400.jpg       127402.jpg   1      12.3551     3.6047 
 185       127400.jpg       127403.jpg   1      16.8271     3.6162 
 186       127401.jpg       127402.jpg   1       7.3646     3.5637 
 187       127401.jpg       127403.jpg   1      28.6227     3.5742 
 188       127402.jpg       127403.jpg   1      26.4718     3.1126 
 189       127500.jpg       127501.jpg   1      32.3327     4.7042 
 190       127502.jpg       127503.jpg   1      15.0505     5.0827 
 191       127600.jpg       127601.jpg   1      37.5614     4.6380 
 192       127600.jpg       127602.jpg   1      24.2892     4.6187 
 193       127601.jpg       127602.jpg   1      22.1912     4.7575 
 194       127700.jpg       127701.jpg   1       1.6282     4.4226 
 195       128001.jpg       128002.jpg   1      19.6200     4.6011 
 196       128300.jpg       128301.jpg   1       0.5376     4.5676 
 197       128600.jpg       128601.jpg   1       6.5240     4.7779 
 198       128900.jpg       128901.jpg   1      29.8069     4.7167 
 199       129100.jpg       129101.jpg   1      15.3525     4.8991 
 200       129600.jpg       129601.jpg   1      36.8017     4.5455 
 201 2013-07-09_11.04.06_HDR.jpg 2013-07-09_11.04.23_HDR.jpg   1      36.3358     4.9690 
 202 2013-07-09_14.03.03.jpg 2013-07-09_14.03.04_HDR.jpg   1      53.0572     4.7492 
 203 2013-07-10_16.31.22.jpg 2013-07-10_16.31.24_HDR.jpg   1     178.9851     4.9275 
 204 2013-07-10_16.38.43.jpg 2013-07-10_16.38.44_HDR.jpg   1     194.6847     4.8528 
 205 2013-07-10_16.51.13.jpg 2013-07-10_16.51.14_HDR.jpg   1      87.2809     4.7799 
 206 2013-07-10_18.17.05.jpg 2013-07-10_18.17.07_HDR.jpg   1      16.2478     4.7500 
 207 2013-07-12_16.55.21.jpg 2013-07-12_16.55.22_HDR.jpg   1      19.6070     4.9331 
 208     DSC02378.JPG     DSC02384.JPG   1      15.6619     4.8473 
 209     DSCF0287.JPG     DSCF0288.JPG   1      26.7633     4.5950 
 211     DSCF0415.JPG     DSCF0416.JPG   1      20.1068     4.8660 
 212     DSCF0417.JPG     DSCF0419.JPG   1      19.6661     4.8195 
 213     DSCF0422.JPG     DSCF0423.JPG   1     150.0239     4.5330 
 214     DSCF0586.JPG     DSCF0588.JPG   1      15.2690     4.8795 
 215     DSCF0644.JPG     DSCF0645.JPG   1      25.5775     4.7383 
 216     DSCF0650.JPG     DSCF0651.JPG   1      30.8172     4.8733 
 217     DSCF0676.JPG     DSCF0677.JPG   1      46.7026     5.1453 
 218     DSCF0710.JPG     DSCF0711.JPG   1      17.2192     4.9214 
 219     DSCF0743.JPG     DSCF0745.JPG   1      30.3911     4.6982 
 220     DSCF0747.JPG     DSCF0748.JPG   1      22.6314     4.8543 
 221     DSCF0784.JPG     DSCF0785.JPG   1      41.4622     4.9214 
 222     DSCF0797.JPG     DSCF0798.JPG   1      51.0105     4.8200 
 223     IMG_0084.JPG     IMG_0085.JPG   1      31.4830     4.8767 
 224     IMG_0084.JPG     IMG_0086.JPG   1      92.0166     4.8602 
 225     IMG_0084.JPG     IMG_0087.JPG   1      29.3290     4.8734 
 226     IMG_0084.JPG     IMG_0088.JPG   1      98.0913     4.8022 
 227     IMG_0084.JPG     IMG_0089.JPG   1      56.3386     4.8432 
 228     IMG_0085.JPG     IMG_0086.JPG   1     131.0743     4.8451 
 229     IMG_0085.JPG     IMG_0087.JPG   1      26.1459     4.8539 
 230     IMG_0085.JPG     IMG_0088.JPG   1     161.5040     4.8016 
 231     IMG_0085.JPG     IMG_0089.JPG   1      65.4423     4.8400 
 232     IMG_0086.JPG     IMG_0087.JPG   1     105.8392     4.9892 
 234     IMG_0086.JPG     IMG_0089.JPG   1      85.1136     4.9990 
 236     IMG_0087.JPG     IMG_0089.JPG   1      72.8711     4.8976 
 237     IMG_0088.JPG     IMG_0089.JPG   1      40.4433     4.8787 
 238     IMG_0090.JPG     IMG_0091.JPG   1      32.4032     4.8192 
 239     IMG_0090.JPG     IMG_0094.JPG   1      47.5262     4.7931 
 241     IMG_0091.JPG     IMG_0094.JPG   1      63.5396     4.8165 
 242     IMG_0094.JPG     IMG_0095.JPG   1      49.1543     4.7507 
 243     IMG_0096.JPG     IMG_0097.JPG   1      17.2821     4.7015 
 244     IMG_0098.JPG     IMG_0099.JPG   1      37.4062     4.9606 
 245     IMG_0098.JPG     IMG_0100.JPG   1      30.1541     4.9326 
 246     IMG_0099.JPG     IMG_0100.JPG   1      40.7584     5.0107 
 247     IMG_0102.JPG     IMG_0103.JPG   1      20.2825     5.0307 
 248     IMG_0104.JPG     IMG_0105.JPG   1      26.1499     4.9584 
 249     IMG_0107.JPG     IMG_0108.JPG   1      13.2851     4.9298 
 250     IMG_0107.JPG     IMG_0109.JPG   1      30.2296     4.9416 
 251     IMG_0107.JPG     IMG_0110.JPG   1      28.4028     4.9496 
 254     IMG_0108.JPG     IMG_0109.JPG   1      26.0831     5.0052 
 255     IMG_0108.JPG     IMG_0110.JPG   1      24.6688     5.0241 
 256     IMG_0108.JPG     IMG_0113.JPG   1      18.6359     4.9908 
 258     IMG_0109.JPG     IMG_0110.JPG   1       9.7115     4.9490 
 259     IMG_0111.JPG     IMG_0112.JPG   1      17.7832     4.9949 
 260     IMG_0113.JPG     IMG_0114.JPG   1      13.8651     5.0735 
 261     IMG_0266.JPG     IMG_0267.JPG   1      24.3577     4.9955 
 262     IMG_0272.JPG     IMG_0273.JPG   1       6.0510     5.0600 
 264     IMG_0284.JPG     IMG_0285.JPG   1       9.4625     4.9132 
 265     IMG_0304.JPG     IMG_0305.JPG   1      28.8480     5.1439 
 266     IMG_0311.JPG     IMG_0312.JPG   1     106.2449     4.9650 
 267     IMG_0311.JPG     IMG_0313.JPG   1     229.7463     4.9683 
 268     IMG_0312.JPG     IMG_0313.JPG   1     432.6180     4.8703 
 269     IMG_0314.JPG     IMG_0315.JPG   1      37.2510     5.0235 
 270     IMG_0609.JPG     IMG_0610.JPG   1      33.1972     5.1646 
 271     IMG_0611.JPG     IMG_0612.JPG   1      11.9627     4.7410 
 272     IMG_0624.JPG     IMG_0625.JPG   1      43.9518     5.0642 
 273     IMG_0646.JPG     IMG_0648.JPG   1      72.7704     4.9239 
 274     IMG_0646.JPG     IMG_0649.JPG   1      40.4064     4.9686 
 275     IMG_0648.JPG     IMG_0649.JPG   1      56.8118     4.9056 
 276     IMG_0731.JPG     IMG_0732.JPG   1      60.6906     4.7377 
 277     IMG_0733.JPG     IMG_0734.JPG   1      20.3723     5.0103 
 278     IMG_0735.JPG     IMG_0736.JPG   1      82.1558     5.0432 
 279     IMG_0737.JPG     IMG_0738.JPG   1      17.3207     5.1730 
 280     IMG_0737.JPG     IMG_0739.JPG   1      15.5036     5.1875 
 281     IMG_0737.JPG     IMG_0740.JPG   1      19.6546     5.1873 
 282     IMG_0737.JPG     IMG_0741.JPG   1      11.6255     5.1477 
 283     IMG_0737.JPG     IMG_0742.JPG   1      11.4416     5.2039 
 284     IMG_0738.JPG     IMG_0739.JPG   1      11.8480     5.1569 
 285     IMG_0738.JPG     IMG_0740.JPG   1      24.3615     5.1670 
 286     IMG_0738.JPG     IMG_0741.JPG   1      10.5150     5.1698 
 287     IMG_0738.JPG     IMG_0742.JPG   1      15.1464     5.1524 
 288     IMG_0739.JPG     IMG_0740.JPG   1      12.8222     5.1817 
 289     IMG_0739.JPG     IMG_0741.JPG   1       9.4525     5.1686 
 290     IMG_0739.JPG     IMG_0742.JPG   1      14.7924     5.2020 
 291     IMG_0740.JPG     IMG_0741.JPG   1      15.4771     5.0780 
 292     IMG_0740.JPG     IMG_0742.JPG   1      17.3014     5.1371 
 293     IMG_0741.JPG     IMG_0742.JPG   1       7.9869     5.1678 
 294     IMG_0743.JPG     IMG_0744.JPG   1       9.7201     4.9550 
 295     IMG_0843.JPG     IMG_0844.JPG   1      10.7456     4.6658 
 296     IMG_1229.JPG     IMG_1230.JPG   1       8.5950     5.0228 
 297     IMG_1229.JPG     IMG_1237.JPG   1      57.5058     5.0852 
 298     IMG_1229.JPG     IMG_1238.JPG   1      50.6973     5.0893 
 299     IMG_1229.JPG     IMG_1239.JPG   1     104.0691     5.1054 
 300     IMG_1230.JPG     IMG_1237.JPG   1      66.7314     5.1288 
 301     IMG_1230.JPG     IMG_1238.JPG   1      66.6659     5.1180 
 302     IMG_1232.JPG     IMG_1233.JPG   1       6.6080     5.0280 
 303     IMG_1233.JPG     IMG_1234.JPG   1      56.7439     5.0028 
 304     IMG_1234.JPG     IMG_1235.JPG   1       9.8093     5.0044 
 305     IMG_1234.JPG     IMG_1236.JPG   1      39.2604     5.0277 
 306     IMG_1235.JPG     IMG_1236.JPG   1      43.7021     5.0431 
 307     IMG_1237.JPG     IMG_1238.JPG   1       8.9662     5.0660 
 309     IMG_1238.JPG     IMG_1239.JPG   1      45.2739     5.1382 
 310     IMG_1240.JPG     IMG_1241.JPG   1      13.5613     4.9731 
 311     IMG_1242.JPG     IMG_1243.JPG   1      15.9977     4.6737 
 312     IMG_1291.JPG     IMG_1292.JPG   1      13.8011     4.7709 
 313     IMG_1291.JPG     IMG_1293.JPG   1      22.8183     4.7846 
 314     IMG_1292.JPG     IMG_1293.JPG   1      14.2090     4.7433 
 315     IMG_1296.JPG     IMG_1297.JPG   1      52.3778     4.7092 
 317     IMG_1300.JPG     IMG_1301.JPG   1     175.1036     4.6637 
 318     IMG_1301.JPG     IMG_1302.JPG   1      20.6340     4.6473 
 319     IMG_1301.JPG     IMG_1303.JPG   1      15.3811     4.6540 
 320     IMG_1302.JPG     IMG_1303.JPG   1      16.0678     4.6264 
 321     IMG_1304.JPG     IMG_1305.JPG   1      99.6704     4.5423 
 322     IMG_1307.JPG     IMG_1311.JPG   1      37.0644     4.6619 
 323     IMG_1308.JPG     IMG_1309.JPG   1      30.1338     4.8407 
 324     IMG_1308.JPG     IMG_1311.JPG   1      20.0164     4.8766 
 325     IMG_1309.JPG     IMG_1311.JPG   1      26.2646     4.8029 
 326     IMG_1312.JPG     IMG_1313.JPG   1      29.6340     4.7503 
 327     IMG_1352.JPG     IMG_1353.JPG   1      72.2901     4.8314 
 328     IMG_1360.JPG     IMG_1361.JPG   1      35.4359     5.0166 
 329     IMG_2813.JPG     IMG_2816.JPG   1      52.8423     5.0665 
 330     IMG_2813.JPG     IMG_2822.JPG   1     192.2215     4.9608 
 331     IMG_2813.JPG     IMG_2826.JPG   1     205.1669     5.0712 
 332     IMG_2814.JPG     IMG_2816.JPG   1      82.1861     5.0243 
 333     IMG_2814.JPG     IMG_2824.JPG   1     219.6055     5.0059 
 334     IMG_2816.JPG     IMG_2826.JPG   1     233.5953     5.0598 
 335     IMG_2822.JPG     IMG_2823.JPG   1      37.8649     5.0534 
 336     IMG_2822.JPG     IMG_2825.JPG   1     163.1569     5.1180 
 337     IMG_2822.JPG     IMG_2826.JPG   1      52.4581     5.1015 
 338     IMG_2822.JPG     IMG_2827.JPG   1      40.3037     5.0583 
 339     IMG_2823.JPG     IMG_2825.JPG   1      75.3525     5.1344 
 340     IMG_2823.JPG     IMG_2826.JPG   1      41.7236     5.0945 
 342     IMG_2825.JPG     IMG_2826.JPG   1      72.0095     4.8786 
 343     IMG_2846.JPG     IMG_2847.JPG   1       8.1295     4.7435 
 345     IMG_2881.JPG     IMG_2882.JPG   1      18.4566     4.9352 
 346     IMG_2884.JPG     IMG_2886.JPG   1      20.6633     5.0636 
 347     IMG_2912.JPG     IMG_2913.JPG   1       5.8037     5.0952 
 348     IMG_2914.JPG     IMG_2915.JPG   1      30.8276     4.9539 
 349     IMG_2942.JPG     IMG_2943.JPG   1      38.0675     4.9256 
 350     IMG_2980.JPG     IMG_2981.JPG   1      18.1833     4.3233 
 351     IMG_2988.JPG     IMG_2989.JPG   1      10.1486     4.3555 
 352     IMG_2988.JPG     IMG_2990.JPG   1      14.1079     4.3286 
 353     IMG_2989.JPG     IMG_2990.JPG   1       5.6987     4.4134 
 354     IMG_2997.JPG     IMG_2998.JPG   1      39.3586     4.6620 
 355     IMG_2997.JPG     IMG_2999.JPG   1      17.1368     4.6659 
 356     IMG_2998.JPG     IMG_2999.JPG   1      19.3628     4.6223 
 358     IMG_3075.JPG     IMG_3076.JPG   1      16.5795     4.7489 
 359     IMG_3075.JPG     IMG_3077.JPG   1      20.0322     4.7084 
 360     IMG_3076.JPG     IMG_3077.JPG   1      13.2913     4.7588 
 362     IMG_3079.JPG     IMG_3081.JPG   1      75.6424     4.9977 
 363     IMG_3079.JPG     IMG_3082.JPG   1      79.9967     4.9566 
 364     IMG_3080.JPG     IMG_3081.JPG   1      53.0011     5.0532 
 365     IMG_3080.JPG     IMG_3082.JPG   1      70.4202     4.9838 
 366     IMG_3081.JPG     IMG_3082.JPG   1      92.9256     5.0283 
 367     IMG_3087.JPG     IMG_3088.JPG   1       9.6405     4.8905 
 368     IMG_3089.JPG     IMG_3090.JPG   1      15.1761     4.7760 
 369     IMG_3089.JPG     IMG_3091.JPG   1      15.5160     4.8103 
 370     IMG_3089.JPG     IMG_3092.JPG   1      88.8388     4.8408 
 371     IMG_3089.JPG     IMG_3126.JPG   1      67.2193     4.9806 
 372     IMG_3089.JPG     IMG_3127.JPG   1      74.7525     4.9471 
 373     IMG_3090.JPG     IMG_3091.JPG   1       3.0930     4.8454 
 374     IMG_3090.JPG     IMG_3092.JPG   1      62.1153     4.8791 
 376     IMG_3090.JPG     IMG_3127.JPG   1      48.0759     4.9923 
 377     IMG_3091.JPG     IMG_3092.JPG   1      50.8452     4.9441 
 378     IMG_3091.JPG     IMG_3126.JPG   1      50.7697     5.1166 
 380     IMG_3092.JPG     IMG_3126.JPG   1      97.3255     4.9952 
 381     IMG_3092.JPG     IMG_3127.JPG   1      68.7162     4.9808 
 382     IMG_3121.JPG     IMG_3122.JPG   1      13.8379     4.7434 
 383     IMG_3125.JPG     IMG_3126.JPG   1      39.6191     4.9114 
 384     IMG_3125.JPG     IMG_3127.JPG   1      54.3266     4.8748 
 385     IMG_3126.JPG     IMG_3127.JPG   1      22.3713     4.8956 
 386     IMG_3164.JPG     IMG_3166.JPG   1      18.0201     4.7903 
 387     IMG_3167.JPG     IMG_3169.JPG   1      14.8570     4.3478 
 388     IMG_3167.JPG     IMG_3170.JPG   1      19.7812     4.3454 
 389     IMG_3167.JPG     IMG_3171.JPG   1      16.2023     4.3543 
 390     IMG_3167.JPG     IMG_3172.JPG   1      13.9067     4.3769 
 391     IMG_3169.JPG     IMG_3170.JPG   1      15.3686     4.3672 
 392     IMG_3169.JPG     IMG_3171.JPG   1      10.5472     4.4001 
 393     IMG_3169.JPG     IMG_3172.JPG   1      13.9755     4.4290 
 394     IMG_3170.JPG     IMG_3171.JPG   1      14.3206     4.3617 
 395     IMG_3170.JPG     IMG_3172.JPG   1      18.7302     4.4276 
 396     IMG_3171.JPG     IMG_3172.JPG   1      13.0775     4.4489 
 397     IMG_3206.JPG     IMG_3207.JPG   1       5.7216     4.9735 
 398     IMG_3206.JPG     IMG_3209.JPG   1     142.0564     5.0146 
 399     IMG_3207.JPG     IMG_3209.JPG   1     137.3623     5.0556 
 400     IMG_3253.JPG     IMG_3254.JPG   1      16.7724     4.9314 
 401     IMG_3253.JPG     IMG_3263.JPG   1      25.5166     4.9196 
 402     IMG_3254.JPG     IMG_3263.JPG   1      27.4651     4.8522 
 403     IMG_3302.JPG     IMG_3303.JPG   1       8.3000     4.5542 
 404     IMG_3302.JPG     IMG_3305.JPG   1      50.8220     4.5259 
 405     IMG_3302.JPG     IMG_3306.JPG   1      35.2259     4.5536 
 406     IMG_3302.JPG     IMG_3307.JPG   1      33.3022     4.5876 
 407     IMG_3302.JPG     IMG_3308.JPG   1      30.3381     4.5833 
 408     IMG_3302.JPG     IMG_3309.JPG   1      59.8609     4.5904 
 409     IMG_3302.JPG     IMG_3310.JPG   1      39.0819     4.5662 
 410     IMG_3303.JPG     IMG_3306.JPG   1      31.6353     4.6336 
 413     IMG_3303.JPG     IMG_3309.JPG   1      57.3958     4.6159 
 414     IMG_3303.JPG     IMG_3310.JPG   1      34.8360     4.6051 
 415     IMG_3304.JPG     IMG_3305.JPG   1      73.8417     4.5722 
 416     IMG_3304.JPG     IMG_3306.JPG   1      55.4158     4.5684 
 418     IMG_3304.JPG     IMG_3308.JPG   1      53.3750     4.6074 
 419     IMG_3304.JPG     IMG_3310.JPG   1      75.7375     4.5639 
 421     IMG_3305.JPG     IMG_3307.JPG   1      65.7665     4.6866 
 423     IMG_3305.JPG     IMG_3310.JPG   1      68.7547     4.6474 
 424     IMG_3306.JPG     IMG_3307.JPG   1       6.1160     4.5471 
 425     IMG_3306.JPG     IMG_3308.JPG   1       9.2249     4.5839 
 426     IMG_3306.JPG     IMG_3309.JPG   1      26.7879     4.5726 
 428     IMG_3307.JPG     IMG_3308.JPG   1       4.8019     4.6021 
 429     IMG_3307.JPG     IMG_3309.JPG   1      25.4592     4.6147 
 432     IMG_3308.JPG     IMG_3310.JPG   1      19.2912     4.6238 
 433     IMG_3309.JPG     IMG_3310.JPG   1      20.9424     4.5610 
 434     IMG_3316.JPG     IMG_3319.JPG   1      31.6824     4.2827 
 435     IMG_3316.JPG     IMG_3320.JPG   1      31.1607     4.3115 
 436     IMG_3316.JPG     IMG_3321.JPG   1      27.2706     4.2685 
 437     IMG_3319.JPG     IMG_3320.JPG   1       6.0764     4.4324 
 438     IMG_3319.JPG     IMG_3321.JPG   1       9.3049     4.4340 
 439     IMG_3320.JPG     IMG_3321.JPG   1       8.3816     4.4141 
 440     IMG_3333.JPG     IMG_3334.JPG   1       3.6706     4.6464 
 441     IMG_3333.JPG     IMG_3335.JPG   1      26.4090     4.5612 
 442     IMG_3333.JPG     IMG_3336.JPG   1      25.2129     4.5740 
 443     IMG_3333.JPG     IMG_3337.JPG   1      28.8614     4.5941 
 444     IMG_3333.JPG     IMG_3338.JPG   1      28.8519     4.5603 
 445     IMG_3334.JPG     IMG_3335.JPG   1      25.5624     4.5309 
 446     IMG_3334.JPG     IMG_3336.JPG   1      22.5886     4.5206 
 447     IMG_3334.JPG     IMG_3337.JPG   1      25.1185     4.5078 
