 223     IMG_0084.JPG     IMG_0085.JPG   1     282.1000     6.7280    13.3000 
 224     IMG_0084.JPG     IMG_0086.JPG   1     402.7000     7.1878    89.6000 
 225     IMG_0084.JPG     IMG_0087.JPG   1     287.6000     6.8339    13.7000 
 226     IMG_0084.JPG     IMG_0088.JPG   1     369.3000     7.0745   117.6000 
 227     IMG_0084.JPG     IMG_0089.JPG   1     344.1000     7.0642    38.9000 
 228     IMG_0085.JPG     IMG_0086.JPG   1     461.5000     7.2486   134.7000 
 229     IMG_0085.JPG     IMG_0087.JPG   1     207.7000     4.6956     4.6000 
 230     IMG_0085.JPG     IMG_0088.JPG   1     478.5000     7.1336   161.0000 
 231     IMG_0085.JPG     IMG_0089.JPG   1     357.7000     6.9738    54.1000 
 232     IMG_0086.JPG     IMG_0087.JPG   1     408.8000     7.2667   117.4000 
 234     IMG_0086.JPG     IMG_0089.JPG   1     416.2000     7.2003    39.5000 
 236     IMG_0087.JPG     IMG_0089.JPG   1     352.6000     6.9622    47.8000 
 237     IMG_0088.JPG     IMG_0089.JPG   1     312.5000     6.6701    39.7000 
 238     IMG_0090.JPG     IMG_0091.JPG   1     345.2000     7.0238    20.0000 
 239     IMG_0090.JPG     IMG_0094.JPG   1     419.6000     7.4603    38.6000 
 241     IMG_0091.JPG     IMG_0094.JPG   1     432.4000     7.5063    41.2000 
 242     IMG_0094.JPG     IMG_0095.JPG   1     426.5000     7.3021    39.0000 
 243     IMG_0096.JPG     IMG_0097.JPG   1     378.8000     6.4492     4.0000 
 244     IMG_0098.JPG     IMG_0099.JPG   1     228.6000     6.4032     7.6000 
 245     IMG_0098.JPG     IMG_0100.JPG   1     258.9000     7.0714    14.4000 
 246     IMG_0099.JPG     IMG_0100.JPG   1     239.5000     7.1082    32.3000 
 247     IMG_0102.JPG     IMG_0103.JPG   1     161.7000     6.8374    16.2000 
 248     IMG_0104.JPG     IMG_0105.JPG   1     261.5000     6.9337    18.2000 
 249     IMG_0107.JPG     IMG_0108.JPG   1     205.4000     6.7575     3.7000 
 250     IMG_0107.JPG     IMG_0109.JPG   1     251.5000     7.4157    16.6000 
 251     IMG_0107.JPG     IMG_0110.JPG   1     252.1000     7.4264    15.0000 
 254     IMG_0108.JPG     IMG_0109.JPG   1     229.7000     7.4160    14.9000 
 255     IMG_0108.JPG     IMG_0110.JPG   1     241.6000     7.4362    15.4000 
 256     IMG_0108.JPG     IMG_0113.JPG   1     225.8000     7.1082    14.7000 
 258     IMG_0109.JPG     IMG_0110.JPG   1     184.3000     6.3265     0.8000 
 259     IMG_0111.JPG     IMG_0112.JPG   1     190.7000     6.9667     6.4000 
 260     IMG_0113.JPG     IMG_0114.JPG   1     234.0000     6.8071     1.9000 
 261     IMG_0266.JPG     IMG_0267.JPG   1     287.2000     6.8004    10.1000 
 262     IMG_0272.JPG     IMG_0273.JPG   1     105.5000     6.6362     2.0000 
 264     IMG_0284.JPG     IMG_0285.JPG   1     118.3000     5.6774     3.5000 
 265     IMG_0304.JPG     IMG_0305.JPG   1      76.6000     6.9279    39.5000 
 266     IMG_0311.JPG     IMG_0312.JPG   1     371.8000     6.7793   142.3000 
 267     IMG_0311.JPG     IMG_0313.JPG   1     528.8000     7.1382   165.6000 
 268     IMG_0312.JPG     IMG_0313.JPG   1     774.2000     7.0523   487.2000 
 269     IMG_0314.JPG     IMG_0315.JPG   1     301.3000     6.4739    19.2000 
 270     IMG_0609.JPG     IMG_0610.JPG   1     107.2000     6.5206    19.1000 
 271     IMG_0611.JPG     IMG_0612.JPG   1     312.2000     6.5127     4.3000 
 272     IMG_0624.JPG     IMG_0625.JPG   1     280.5000     6.9433    21.7000 
 273     IMG_0646.JPG     IMG_0648.JPG   1     266.6000     6.8358    64.3000 
 274     IMG_0646.JPG     IMG_0649.JPG   1     244.5000     7.1351    32.8000 
 275     IMG_0648.JPG     IMG_0649.JPG   1     235.0000     7.0012    53.4000 
 276     IMG_0731.JPG     IMG_0732.JPG   1     546.8000     7.4647    39.0000 
 277     IMG_0733.JPG     IMG_0734.JPG   1     213.3000     6.0379     9.6000 
 278     IMG_0735.JPG     IMG_0736.JPG   1     296.8000     7.1205    90.1000 
 279     IMG_0737.JPG     IMG_0738.JPG   1     184.5000     6.5540     7.5000 
 280     IMG_0737.JPG     IMG_0739.JPG   1     189.1000     6.5603     9.5000 
 281     IMG_0737.JPG     IMG_0740.JPG   1     185.1000     6.8552    12.9000 
 282     IMG_0737.JPG     IMG_0741.JPG   1     153.7000     6.6538     6.2000 
 283     IMG_0737.JPG     IMG_0742.JPG   1     164.1000     6.2831     3.6000 
 284     IMG_0738.JPG     IMG_0739.JPG   1     168.0000     6.0985     4.0000 
 285     IMG_0738.JPG     IMG_0740.JPG   1     165.7000     6.3616    14.4000 
 286     IMG_0738.JPG     IMG_0741.JPG   1     166.8000     6.0554     2.5000 
 287     IMG_0738.JPG     IMG_0742.JPG   1     173.6000     6.4022     4.3000 
 288     IMG_0739.JPG     IMG_0740.JPG   1     125.4000     5.8756     9.4000 
 289     IMG_0739.JPG     IMG_0741.JPG   1     136.1000     5.9217     2.9000 
 290     IMG_0739.JPG     IMG_0742.JPG   1     178.1000     6.3309     7.3000 
 291     IMG_0740.JPG     IMG_0741.JPG   1     141.0000     5.9784     8.0000 
 292     IMG_0740.JPG     IMG_0742.JPG   1     174.9000     6.5296    10.1000 
 293     IMG_0741.JPG     IMG_0742.JPG   1     122.5000     6.0813     3.3000 
 294     IMG_0743.JPG     IMG_0744.JPG   1     121.1000     4.8854     3.8000 
 295     IMG_0843.JPG     IMG_0844.JPG   1     304.5000     7.1168     2.8000 
 296     IMG_1229.JPG     IMG_1230.JPG   1     124.8000     5.4557     7.2000 
 297     IMG_1229.JPG     IMG_1237.JPG   1     244.7000     7.4029    41.8000 
 298     IMG_1229.JPG     IMG_1238.JPG   1     230.6000     7.4078    43.0000 
 299     IMG_1229.JPG     IMG_1239.JPG   1     303.6000     7.4446   126.0000 
 300     IMG_1230.JPG     IMG_1237.JPG   1     264.0000     7.3607    52.6000 
 301     IMG_1230.JPG     IMG_1238.JPG   1     263.0000     7.3781    61.4000 
 302     IMG_1232.JPG     IMG_1233.JPG   1      73.5000     5.3845     6.1000 
 303     IMG_1233.JPG     IMG_1234.JPG   1     199.0000     7.1375    66.9000 
 304     IMG_1234.JPG     IMG_1235.JPG   1     129.7000     6.4208     9.5000 
 305     IMG_1234.JPG     IMG_1236.JPG   1     123.7000     6.3131    44.1000 
 306     IMG_1235.JPG     IMG_1236.JPG   1     176.9000     6.8333    59.3000 
 307     IMG_1237.JPG     IMG_1238.JPG   1     145.4000     6.5862     6.1000 
 309     IMG_1238.JPG     IMG_1239.JPG   1     179.7000     6.7451    65.9000 
 310     IMG_1240.JPG     IMG_1241.JPG   1     145.7000     6.6181    64.5000 
 311     IMG_1242.JPG     IMG_1243.JPG   1     190.0000     7.1832     9.7000 
 312     IMG_1291.JPG     IMG_1292.JPG   1     286.5000     6.5016     8.1000 
 313     IMG_1291.JPG     IMG_1293.JPG   1     345.5000     7.0133    12.0000 
 314     IMG_1292.JPG     IMG_1293.JPG   1     320.0000     6.7464     6.2000 
 315     IMG_1296.JPG     IMG_1297.JPG   1     565.8000     7.2504    37.9000 
 317     IMG_1300.JPG     IMG_1301.JPG   1     493.5000     7.4286   178.4000 
 318     IMG_1301.JPG     IMG_1302.JPG   1     299.9000     7.3892     9.8000 
 319     IMG_1301.JPG     IMG_1303.JPG   1     294.0000     7.3218    11.5000 
 320     IMG_1302.JPG     IMG_1303.JPG   1     307.6000     7.4599     5.1000 
 321     IMG_1304.JPG     IMG_1305.JPG   1     482.8000     7.2288   118.0000 
 322     IMG_1307.JPG     IMG_1311.JPG   1     293.0000     7.3070    20.6000 
 323     IMG_1308.JPG     IMG_1309.JPG   1     245.5000     7.2592    12.9000 
 324     IMG_1308.JPG     IMG_1311.JPG   1     253.0000     7.4318     9.1000 
 325     IMG_1309.JPG     IMG_1311.JPG   1     259.6000     7.4186    22.2000 
 326     IMG_1312.JPG     IMG_1313.JPG   1     216.9000     7.2127    18.0000 
 327     IMG_1352.JPG     IMG_1353.JPG   1     359.0000     7.0643    76.2000 
 328     IMG_1360.JPG     IMG_1361.JPG   1     396.3000     6.9438     2.5000 
 329     IMG_2813.JPG     IMG_2816.JPG   1     311.1000     7.0924    31.8000 
 330     IMG_2813.JPG     IMG_2822.JPG   1     525.7000     7.4807   170.3000 
 331     IMG_2813.JPG     IMG_2826.JPG   1     507.3000     7.5197   168.4000 
 332     IMG_2814.JPG     IMG_2816.JPG   1     452.4000     7.2961    92.2000 
 333     IMG_2814.JPG     IMG_2824.JPG   1     589.3000     7.5548   173.4000 
 334     IMG_2816.JPG     IMG_2826.JPG   1     555.4000     7.4077   185.1000 
 335     IMG_2822.JPG     IMG_2823.JPG   1     257.0000     7.0182    23.8000 
 336     IMG_2822.JPG     IMG_2825.JPG   1     405.0000     7.3869   122.1000 
 337     IMG_2822.JPG     IMG_2826.JPG   1     290.7000     7.4030    32.7000 
 338     IMG_2822.JPG     IMG_2827.JPG   1     251.1000     7.2921    18.4000 
 339     IMG_2823.JPG     IMG_2825.JPG   1     337.5000     7.4163    74.5000 
 340     IMG_2823.JPG     IMG_2826.JPG   1     301.9000     7.4189    19.0000 
 342     IMG_2825.JPG     IMG_2826.JPG   1     339.3000     7.4023    67.5000 
 343     IMG_2846.JPG     IMG_2847.JPG   1     198.0000     3.8030     2.8000 
 345     IMG_2881.JPG     IMG_2882.JPG   1     319.8000     7.1423     6.1000 
 346     IMG_2884.JPG     IMG_2886.JPG   1     301.1000     7.3019     6.0000 
 347     IMG_2912.JPG     IMG_2913.JPG   1     141.7000     4.0327     1.9000 
 348     IMG_2914.JPG     IMG_2915.JPG   1     282.8000     6.8070    12.3000 
 349     IMG_2942.JPG     IMG_2943.JPG   1     283.8000     5.9598    15.9000 
 350     IMG_2980.JPG     IMG_2981.JPG   1     349.9000     7.2147     3.1000 
 351     IMG_2988.JPG     IMG_2989.JPG   1     330.1000     7.1948     2.8000 
 352     IMG_2988.JPG     IMG_2990.JPG   1     322.2000     7.0039     5.0000 
 353     IMG_2989.JPG     IMG_2990.JPG   1     132.9000     1.5949     2.3000 
 354     IMG_2997.JPG     IMG_2998.JPG   1     350.7000     7.2386    47.1000 
 355     IMG_2997.JPG     IMG_2999.JPG   1     321.4000     7.2527    19.1000 
 356     IMG_2998.JPG     IMG_2999.JPG   1     326.3000     7.2665    13.4000 
 358     IMG_3075.JPG     IMG_3076.JPG   1     243.3000     5.4100     7.1000 
 359     IMG_3075.JPG     IMG_3077.JPG   1     282.1000     6.4988     3.8000 
 360     IMG_3076.JPG     IMG_3077.JPG   1     309.2000     6.7346     3.8000 
 362     IMG_3079.JPG     IMG_3081.JPG   1     155.0000     7.0941   156.6000 
 363     IMG_3079.JPG     IMG_3082.JPG   1     132.9000     6.9875    82.2000 
 364     IMG_3080.JPG     IMG_3081.JPG   1     126.9000     7.1135    61.5000 
 365     IMG_3080.JPG     IMG_3082.JPG   1     130.0000     7.0235    90.2000 
 366     IMG_3081.JPG     IMG_3082.JPG   1     156.9000     6.7727   140.4000 
 367     IMG_3087.JPG     IMG_3088.JPG   1     137.7000     6.9935    45.0000 
 368     IMG_3089.JPG     IMG_3090.JPG   1     316.1000     7.0036    13.3000 
 369     IMG_3089.JPG     IMG_3091.JPG   1     308.9000     6.8515    20.7000 
 370     IMG_3089.JPG     IMG_3092.JPG   1     393.6000     7.3010   109.3000 
 371     IMG_3089.JPG     IMG_3126.JPG   1     404.9000     7.5414    52.3000 
 372     IMG_3089.JPG     IMG_3127.JPG   1     407.0000     7.5548    37.4000 
 373     IMG_3090.JPG     IMG_3091.JPG   1      88.4000     1.1975     1.8000 
 374     IMG_3090.JPG     IMG_3092.JPG   1     365.3000     7.2261    63.4000 
 376     IMG_3090.JPG     IMG_3127.JPG   1     381.3000     7.4907    23.1000 
 377     IMG_3091.JPG     IMG_3092.JPG   1     352.4000     7.2099    49.7000 
 378     IMG_3091.JPG     IMG_3126.JPG   1     385.8000     7.4935    38.6000 
 380     IMG_3092.JPG     IMG_3126.JPG   1     418.2000     7.4983   101.1000 
 381     IMG_3092.JPG     IMG_3127.JPG   1     400.6000     7.5024    73.4000 
 382     IMG_3121.JPG     IMG_3122.JPG   1     293.0000     7.2193     6.9000 
 383     IMG_3125.JPG     IMG_3126.JPG   1     355.6000     7.3581    16.2000 
 384     IMG_3125.JPG     IMG_3127.JPG   1     390.7000     7.3420    25.4000 
 385     IMG_3126.JPG     IMG_3127.JPG   1     244.3000     4.7294    13.8000 
 386     IMG_3164.JPG     IMG_3166.JPG   1     564.6000     5.7236     7.4000 
 387     IMG_3167.JPG     IMG_3169.JPG   1     498.4000     7.0732     4.3000 
 388     IMG_3167.JPG     IMG_3170.JPG   1     502.5000     7.0905     6.5000 
 389     IMG_3167.JPG     IMG_3171.JPG   1     495.4000     7.1275     5.3000 
 390     IMG_3167.JPG     IMG_3172.JPG   1     495.6000     7.0262     6.7000 
 391     IMG_3169.JPG     IMG_3170.JPG   1     511.8000     7.2246     1.6000 
 392     IMG_3169.JPG     IMG_3171.JPG   1     495.6000     7.0791     1.8000 
